Longitude,Latitude
77.22666598333333,28.51636335833333
77.226697,28.516417999999998
77.2267291190476,28.51643573809524
77.22669827272728,28.516474613636365
77.22684335294117,28.516525470588245
77.22667428601491,28.5165283246152
77.22669950000001,28.5165749
77.22669461904762,28.516591761904763
77.22671228571429,28.516595619047617
77.22676440000004,28.5166690117647
77.22677533333334,28.516703999999997
77.16026166666667,28.51809833333333
77.16010279999999,28.518196049999997
77.160065,28.51825
77.16013842857143,28.518258714285718
77.16010255000002,28.51828235
77.16031770731708,28.51839674390244
77.16030578750002,28.518403962499995
77.16029350000001,28.518411749999995
77.16021495219638,28.518439882428943
77.160027,28.518465000000006
77.160108,28.518468000000002
77.160383,28.518746999999998
77.16014847159866,28.518748570578232
77.16021291960784,28.51875587875057
77.1601536068409,28.518755993679772
77.1601445681818,28.51877122727273
77.16008340100899,28.518775375243532
77.16010751430548,28.518775606039547
77.16015752272727,28.51877861363636
77.16008750000002,28.518779
77.16011155555556,28.51878496825397
77.1600477276047,28.518787022650667
77.16010533015874,28.51878776507937
77.16014143181819,28.51878914772728
77.16009270167335,28.518793168464867
77.16004385714284,28.518842761904757
77.16008326136364,28.51884494318182
77.1601617142857,28.518845238095242
77.16003309999999,28.518867423076927
77.160070582896,28.518892735422746
77.16001540619867,28.518903152837982
77.15997004232803,28.518928134920635
77.15999791666665,28.518945666666667
77.15997450552338,28.518996520509692
77.15988974767079,28.51901977484472
77.16190573661561,28.51930796590077
77.1619291334008,28.519325115899033
77.1619442754386,28.519328636111112
77.16196295833333,28.51935276388889
77.161784,28.519363534090914
77.16197548809524,28.51937292857143
77.16180818601987,28.519391615928196
77.16188588320107,28.519400590608463
77.16150105397728,28.51940927272727
77.1619794168017,28.519409843737808
77.1618823280238,28.519424443952403
77.16183833333335,28.519433204761906
77.16189625,28.5194485
77.16179919047619,28.519448666666666
77.16173199999999,28.51946
77.16190835714286,28.519460428571428
77.16209599719329,28.519530337209307
77.16170592517004,28.519544741496603
77.16171560759156,28.519557548627816
77.16168569338814,28.51958643891264
77.16188199999998,28.519607000000004
77.16168258499896,28.5196215989505
77.1632000375,28.51963141845992
77.16179915758617,28.519646546293238
77.16188533333333,28.51965265079365
77.1618562857143,28.519662857142855
77.16302371428574,28.51972142857143
77.1631320952381,28.519760714285717
77.1629975492363,28.519771336670583
77.16315138888888,28.519772194444457
77.1629513830471,28.51978279956603
77.16298961231372,28.519787828680496
77.16300060218492,28.519793619752
77.16302446727457,28.5197989235572
77.16310574708172,28.519799583421324
77.16308704081632,28.519828772594757
77.1628808498786,28.5198439769776
77.16310535736683,28.51985372007305
77.16309854166667,28.51987333333333
77.16289800000001,28.519877
77.16293612962963,28.519879262962966
77.16281646596974,28.519893460510907
77.16293860104291,28.519894688309254
77.16289126136363,28.519898092875877
77.16296121297914,28.51989998717811
77.16298246913581,28.519902731922397
77.16285622023808,28.519905998888888
77.16281210227272,28.51997357386364
77.1630761272703,28.520018264097057
77.16321640362094,28.520031423961345
77.1630580952381,28.520226523809534
77.20159111971829,28.520374514084505
77.2016405238095,28.520584642857138
77.20188877572964,28.520596962109572
77.20161066666667,28.520619440476192
77.2015845074359,28.520630691282054
77.20165342857143,28.52064476190476
77.2015510128205,28.52064753846154
77.20159195238095,28.520647904761905
77.20160583333332,28.52064961111112
77.20158649397592,28.520653048192766
77.2016174659091,28.52068110227273
77.20154121590909,28.52068939772727
77.20146284195805,28.520703007488354
77.20157173076923,28.520706192307696
77.16473102777778,28.520715249999995
77.16454016666667,28.52071554166667
77.16466471062269,28.520719074175826
77.16467570149408,28.520719590371453
77.20293493181819,28.520723659090912
77.16465713104158,28.520725113985485
77.20142852272728,28.520725738636365
77.20302638846152,28.520730596153854
77.20313153333333,28.5207364
77.16463317045455,28.52073875
77.16473671428571,28.52074433333333
77.20306216666665,28.52074583333333
77.2014401,28.52075053333333
77.20136550625,28.5207529375
77.20276164740396,28.520757208214803
77.164675,28.520763
77.16457607407408,28.520763703703704
77.164676734929,28.520771235596257
77.16455407702021,28.520771752164507
77.20289623863636,28.520773522727275
77.16452925000002,28.520773559523807
77.164373,28.5207774
77.16486316470589,28.520781705882353
77.20285189154136,28.520834610296568
77.16481208275472,28.52083558078341
77.16427235294115,28.520839647058825
77.20292212941176,28.52084763529412
77.16422820873791,28.520848485513824
77.164443,28.520853000000002
77.20286963889052,28.520860140506283
77.20293953409092,28.52086872727273
77.16468954385965,28.520878118421052
77.16475784523809,28.520879138888887
77.16474223809523,28.520887873015877
77.1647258181818,28.52090686363637
77.16482329924241,28.52091390151515
77.164777,28.520937
77.1649463068182,28.520939875000003
77.16478455844157,28.52094077922078
77.164742,28.520946999999996
77.16463528571428,28.521087545454545
77.20295578947369,28.521193789473685
77.08191445150635,28.521197595533827
77.08188621518988,28.521207253164558
77.08189900378787,28.52121860606061
77.081948,28.521224999999998
77.08185428571426,28.52122622222223
77.08183509523809,28.521258523809525
77.08189104761905,28.521264261904758
77.0819302857143,28.521273904761905
77.08209247619047,28.521292333333335
77.08191433505749,28.521298268869728
77.08186551136362,28.521304943181814
77.08188668235294,28.521337247058824
77.08184323809525,28.521367761904767
77.16657074025973,28.52141344155844
77.08197898047618,28.52141811952381
77.08197,28.521427000000013
77.16654733333333,28.521432
77.08200299999999,28.52147
77.08199035714287,28.521470333333326
77.1666046,28.521481488888888
77.08197933333335,28.52149075
77.08191771428571,28.521502428571427
77.08203599999999,28.52151354545455
77.0819881532567,28.52153292720307
77.16664700000004,28.52153586666667
77.16666866666667,28.52153616666667
77.1667319047619,28.521537714285714
77.16670862264151,28.521544641509433
77.08203839682541,28.521572428571428
77.1666673409091,28.52161075
77.16693641333333,28.521641773333332
77.16693400000001,28.521644000000002
77.1667966781609,28.521649494252877
77.16684029545455,28.521650068181817
77.16683470000002,28.52166795
77.1668668,28.52175925
77.18201330681818,28.52252751136364
77.23892000000001,28.522599500000005
77.1819625689655,28.522600166666674
77.23655026308799,28.522600880762614
77.23890124823686,28.522610190346757
77.18218988000004,28.52261154666667
77.18211682954544,28.522626897727275
77.18204905158841,28.522629465630565
77.18211091948555,28.52263273255814
77.18201442857143,28.522633285714285
77.23896235790824,28.522637495695015
77.182016,28.5226652
77.23915240350877,28.52266642105264
77.18194404761904,28.522671714285718
77.18213230952381,28.522673976190475
77.1820200625,28.522676625
77.23668767948719,28.522682128205126
77.18212170000001,28.5226963
77.18202440909091,28.52269654545454
77.2391062857143,28.522697238095237
77.23647127651515,28.52271065909091
77.23924641168831,28.522711908360392
77.18221648863639,28.52272976136364
77.23654703932732,28.522732919813517
77.18225233333332,28.52274133333333
77.23660540909091,28.522748045454545
77.23917015,28.52275064230769
77.2392154525832,28.522761352368995
77.23919566193182,28.52277710227273
77.23647023255815,28.52281103488372
77.23648003571428,28.522830011904762
77.23648902574774,28.522836962524494
77.23913152615805,28.522845075822207
77.23634131346746,28.52285146125379
77.23644682692307,28.52285626923077
77.2364843030303,28.522858875
77.23641723809523,28.52286583333333
77.23647419444445,28.52286736904762
77.2364945263158,28.52286768421053
77.23630979166668,28.522868279761905
77.23647117520028,28.52287270415361
77.23628145454545,28.52287836363637
77.23934376190476,28.522890952380948
77.23646814285713,28.522897952380944
77.23637547169811,28.522903283018863
77.23637194801458,28.522914732145683
77.23640431148344,28.522918064370163
77.23642296969695,28.52292363636364
77.23639740317185,28.522946350821403
77.23635333862434,28.52295602645503
77.23640405574488,28.522960982691867
77.23641503805145,28.522970557474927
77.23640004696969,28.522974025865803
77.23639112121214,28.52298015151516
77.23640843820225,28.52298541573034
77.23636946462312,28.523023213867578
77.23625313487221,28.523028569156192
77.23621024418605,28.523034874418613
77.19186563157895,28.523059184210528
77.233784,28.523059999999997
77.19190771428572,28.523061404761904
77.23378992063492,28.52308226984127
77.19190244318182,28.523084579545454
77.23627463911689,28.5230926085274
77.19174387500001,28.52309475
77.23379701764706,28.523095082352942
77.19187772413795,28.523096218390805
77.1681313956207,28.52309718230142
77.23386830645163,28.523097967741933
77.1917533448276,28.523102574712645
77.19181551190474,28.523104142857147
77.2363095625,28.52310595
77.191779125,28.52311185
77.23373259090907,28.523114085227274
77.23356228977272,28.523117693181813
77.23369328571428,28.523126666666666
77.19185797619048,28.523128761904758
77.1681724,28.523128999999997
77.19177826666666,28.52313453333333
77.16822398213648,28.523134867545203
77.1682129774012,28.52313609022007
77.16804659199735,28.523137703835978
77.1682002251282,28.523144482051286
77.16820454492705,28.523145604881066
77.19174427160493,28.523151592592594
77.19175712500002,28.523153488636368
77.168213,28.523155
77.168075497954,28.52316198343541
77.23369788923645,28.52316692096527
77.19161014285714,28.52316695238095
77.23374926714435,28.523170373361697
77.23627572909669,28.523172002470183
77.23629757666895,28.52317240123035
77.16809327407444,28.523174568630015
77.23632338111945,28.52317583354219
77.19162351724138,28.523177816091955
77.191698,28.523182047619056
77.16815412551057,28.523182343783173
77.2362540873016,28.523194444444453
77.19162552380952,28.523203952380953
77.23647279331264,28.52321642715492
77.2364612605552,28.523226739658284
77.23623972488114,28.52322844649435
77.23393221428573,28.523235654761905
77.23633041463417,28.523248902439022
77.23648178656323,28.52326137727525
77.23654275714286,28.523266294047623
77.23653456873316,28.52328711769991
77.23389433333331,28.52329708333333
77.23643634792974,28.523323662556912
77.16841093650795,28.52335866666667
77.23400152380952,28.52337804761905
77.23696304444445,28.523629811111107
77.23706888888887,28.523632857142854
77.23695904863445,28.52363568338079
77.2371086941258,28.523639232480033
77.23710796049787,28.52366324621212
77.23710922530725,28.523683712176837
77.23695469230768,28.52368953846154
77.23705391741855,28.52370109172933
77.23698447619047,28.523717666666666
77.23715355393966,28.52372494675755
77.23701273611113,28.52372818055556
77.23724358730159,28.523789328042326
77.23716868695425,28.52381097404725
77.23703698958334,28.52382116666666
77.23710583518591,28.523831168135306
77.23717880000001,28.52385395
77.23713529885059,28.523885109195408
77.23721780265478,28.523900239036372
77.23724293181819,28.523905875
77.2372684173248,28.52392198923492
77.2373348,28.523926866666674
77.23744274856458,28.523943792822966
77.23735833333333,28.52397021428572
77.23732063650796,28.523992986825398
77.237377,28.524008
77.23753220454545,28.524074647727275
77.23750309090909,28.52410427272727
77.23754530286995,28.52410692448293
77.2375613228992,28.52412062463779
77.2374379672313,28.52413369339249
77.23759212935668,28.52414534327496
77.23757197227113,28.524159133129782
77.23752855411257,28.52420063203463
77.237296,28.524206000000003
77.237297,28.524207
77.23751526436781,28.52421267816092
77.237581,28.524227000000003
77.23748580952379,28.524257142857145
77.23749013636362,28.524307875
77.23749897891567,28.524409993975905
77.26116180952381,28.524675380952377
77.26113695238095,28.524853142857147
77.26115804761906,28.524853466666666
77.26088978030303,28.52485732575758
77.26116300000004,28.52485908823529
77.15569482742293,28.52490860710554
77.26108619047619,28.524915523809533
77.26122152380952,28.524925142857146
77.26118821052631,28.524983421052628
77.26111631564626,28.525059048979593
77.15585255113635,28.5250626875
77.26117694318181,28.52509273863637
77.15587848536252,28.525106207318743
77.155798,28.525112
77.26118700317458,28.52512229206349
77.15580040740741,28.525127728395066
77.1558150359633,28.525129703671137
77.26115890624997,28.525135826388887
77.26114428122828,28.52513640477179
77.15586125,28.525153800000005
77.15576899999998,28.525208000000013
77.15579300000002,28.525233
77.15588380952379,28.525268619047623
77.1558164493671,28.525330151898732
77.15593680735931,28.525331181818178
77.1558532777778,28.525334944444445
77.31651245383475,28.527526823371307
77.31630599648516,28.527608823569807
77.31636326136362,28.527610988636365
77.31648049262569,28.527653838454523
77.31639972269879,28.527662711427222
77.316398125,28.527684392156864
77.31644050000001,28.52768533333333
77.20521564705881,28.527717929411764
77.31653227777778,28.527718361111113
77.20531285,28.527742800000002
77.25741480084417,28.52774295720655
77.25742015793816,28.52774498477385
77.25741124013605,28.52775466743197
77.2052843125,28.527774312500004
77.31645977485014,28.52778121033133
77.20529078666667,28.52778169333333
77.20505587387387,28.527785917359672
77.20533149999999,28.527800833333334
77.31636774795956,28.527800996848914
77.20532134177215,28.527820632911393
77.20536266666669,28.52782183333333
77.20529618181817,28.52782609090909
77.20535774999996,28.52783225
77.20533,28.527834999999996
77.25723106875002,28.527835023161764
77.25740328543861,28.527836447456146
77.31646805547875,28.52783754390681
77.20527548863636,28.52784065909091
77.25751036363636,28.527842681818186
77.25732595238095,28.52784476190476
77.2573093010265,28.527854760769973
77.2572813109668,28.527864175613278
77.20618513636362,28.527882079545456
77.20607797530865,28.527899493827164
77.2060809,28.5279034
77.25734357142858,28.527904
77.25731181818179,28.52790623863636
77.20585200000002,28.527910000000002
77.25713759863945,28.52792190476191
77.25710704411422,28.527933298851146
77.2060289285714,28.527937976190483
77.20615234920635,28.527946555555552
77.20617759259258,28.52796585185185
77.20555982261905,28.527990565476195
77.20594594331068,28.52801758772676
77.20535911538461,28.52802385897436
77.20538411764707,28.528030329411774
77.20583528563405,28.528055372785683
77.20605751869006,28.52805985531506
77.20584425619981,28.528063112648933
77.20599943890979,28.528064443922304
77.20603886706347,28.528066518015876
77.20593935000001,28.528083
77.21186106352319,28.528101720529538
77.20593866666668,28.528151
77.25717365287356,28.52817348505747
77.21202038870193,28.528176605841217
77.21205849073844,28.528181725548137
77.25744142424244,28.528212484848485
77.21197294736842,28.528293496240607
77.21204817333334,28.528302186666668
77.21207306250001,28.528309375
77.21220863750001,28.5283146
77.21200206410256,28.52834047435898
77.21172815,28.528366499999997
77.21202422613636,28.52837105738637
77.21204207692307,28.52848338461539
77.215492,28.529297999999997
77.21524140909091,28.529441159090915
77.26216683704789,28.52945237690147
77.21529107936506,28.529469412698415
77.21531934090909,28.52949456818182
77.21536680883133,28.52949900020115
77.26207000667513,28.529503874715783
77.21533282066433,28.52950963330696
77.2155368607595,28.52952698734177
77.2621388095238,28.52953047619048
77.21551655555555,28.529544666666666
77.21566238961039,28.529564194805197
77.216402,28.529565000000005
77.2156017639809,28.52957694459707
77.21652633333333,28.529577476190475
77.21643526136364,28.529582500000004
77.21644482954544,28.52958613257576
77.2154446775,28.5295870209375
77.21647708888891,28.529590822222218
77.21639300000002,28.529597999999996
77.2163122,28.52960280000001
77.21568917721521,28.529603316455688
77.21636610526316,28.529608144736837
77.21651387301587,28.529611269841272
77.26211396019481,28.52961327101995
77.21637947500001,28.529623100000002
77.26212981459985,28.52963185580468
77.26199987318851,28.529638892153677
77.26209245667611,28.52964779119318
77.21666895238096,28.52965314285715
77.21659071063311,28.529667658820347
77.2619562516385,28.529705712526425
77.26201889848484,28.529717750968327
77.26203119800272,28.529743536808787
77.21654230769231,28.529754999999998
77.262075705609,28.529759472401853
77.26194402325582,28.529796860465108
77.2619882222222,28.52983333333333
77.26193027397775,28.529833976911377
77.26191781656084,28.529853859523808
77.26203423722222,28.52987233166667
77.21877494318183,28.530131625000006
77.21870363157895,28.530241486842108
77.2186952857143,28.530305285714284
77.21946216666666,28.530314916666672
77.21891537179488,28.530321153846153
77.2188741451613,28.530330580645167
77.21885992045455,28.530337045454544
77.21879178571426,28.530343541666667
77.21882525000001,28.530357125
77.21939132352941,28.530367647058824
77.21882294444444,28.53037672222223
77.21894938106725,28.530377840183785
77.21886390909091,28.53038209090909
77.21872563636364,28.530384545454545
77.21892637900707,28.53038568009206
77.21883169992053,28.53039697766296
77.21949470454545,28.530400136363635
77.21941137931034,28.530407425287365
77.219466,28.530412888888886
77.21941700000002,28.53042
77.21956585714284,28.530425904761906
77.21938390476191,28.530429476190477
77.21969768888889,28.53042983333333
77.21964868181819,28.53043165909091
77.21952059090908,28.530437795454546
77.21963633333333,28.530442761904773
77.21959564367816,28.53044743678161
77.21964131111113,28.530453222222224
77.219693,28.530500199999995
77.21879125000002,28.530543562499997
77.20784599999999,28.53065716666667
77.20771975,28.530696249999995
77.20780764285716,28.53071178571429
77.20767936585365,28.53072973170732
77.20778089361703,28.53073385106383
77.20770561538461,28.53073619230769
77.20766609523811,28.530750952380963
77.20777382558141,28.530753837209307
77.20778825000002,28.5307675
77.2077705,28.530774616666665
77.20787471590909,28.53078629545455
77.20785551193086,28.53079049949906
77.207615,28.53080835
77.23218056249998,28.5309570625
77.23202245454544,28.53101932467533
77.23216246590908,28.53102095454545
77.232252925,28.531037074999997
77.23222780952379,28.531042047619053
77.23231872727274,28.531043727272735
77.232311,28.531072666666667
77.23214660493828,28.53107309876543
77.231865,28.531075
77.23225054166667,28.53107856944445
77.232229975,28.531079800000004
77.23213907499998,28.5310809875
77.2322351392405,28.53108874683545
77.23222771428574,28.531089142857144
77.23214199999998,28.53109825
77.23221804999999,28.531106800000003
77.23216169230768,28.53111907692308
77.2321117735849,28.531121075471695
77.23220763157894,28.53112705263158
77.23219691139239,28.53112872151899
77.23215696629214,28.531133325842692
77.23216775000002,28.5311392
77.23216053658537,28.531140865853658
77.23212996969698,28.53115051515152
77.23221009523809,28.531153476190475
77.23217021052632,28.53115678947368
77.23212529999999,28.531157500000003
77.23219698571428,28.5311598
77.23215116455697,28.53116175949367
77.23219604545454,28.531165
77.23203093333333,28.531177333333336
77.2321877368421,28.53117928947368
77.23214722222222,28.53118450617284
77.23214285714286,28.531185809523805
77.23215104938272,28.531199407407414
77.23217609523809,28.531202190476193
77.23221585714286,28.53120623809524
77.23215102272728,28.53122757954545
77.23215453947368,28.531234947368425
77.23215144736842,28.53123648684211
77.23211975903618,28.53125308433735
77.23215057692306,28.531299615384608
77.2321638117647,28.531327541176466
77.23214184615384,28.53134392307693
77.23213066666666,28.531462121212115
77.23213020967744,28.531473016129034
77.2321453333333,28.5314845
77.26019532967034,28.53457497802198
77.26008007324536,28.534585922738575
77.26049544318181,28.53459520454545
77.26020549999998,28.53459520833334
77.26003423333334,28.534625266666666
77.26025816666666,28.534626928571434
77.26022653409089,28.53465557954545
77.26009795454544,28.53467736363636
77.26002,28.534682
77.26016249999999,28.534722499999994
77.26005811764708,28.53472382352941
77.26011643181819,28.534762375
77.25999641769482,28.53477168741883
77.26025122151898,28.53477808860759
77.26022030769231,28.53482007692308
77.29702838636364,28.5403773125
77.29723246500869,28.54040156603046
77.29721348121055,28.54040899125072
77.29693760031424,28.540413792315192
77.29715767741935,28.540422935483875
77.15569700000002,28.540425
77.15569700000002,28.540425
77.29711433333333,28.540425095238096
77.29707812820514,28.54043634615385
77.29714247727273,28.540443375
77.29711939545454,28.54045766136364
77.29704676785714,28.54046195119048
77.2972625,28.540464476744184
77.18530073076923,28.540468903846154
77.185206375,28.540479125
77.2971018409091,28.54047932954545
77.29726533333334,28.540484333333332
77.15604197368421,28.54049280263158
77.297105,28.540497
77.18529199999998,28.540499
77.18528607142858,28.54050285714285
77.155968,28.54050805555556
77.18531199380955,28.540520359047623
77.18528506578947,28.540521013157896
77.15595791764707,28.540530188235287
77.18528666666666,28.540560047619053
77.1851357,28.54056405
77.18519228409092,28.54057647727273
77.15597105813956,28.54057944186047
77.1560515,28.540584625000005
77.15596667187498,28.540592765625
77.15606700000002,28.540607
77.15598220454545,28.540612568181814
77.15595961904762,28.54061652380953
77.15596405882351,28.54062105882353
77.15599004761904,28.540624
77.15598236363638,28.540625886363635
77.15593833333334,28.540635944444446
77.15601500000001,28.540648
77.15600211111114,28.54065422222223
77.18494923188406,28.54067379710145
77.15604260227273,28.540678481818183
77.15597315384616,28.540681230769238
77.15600265,28.5406844
77.15598574431817,28.540686340909094
77.15598920000001,28.540686600000004
77.15602730434784,28.540701260869568
77.15605455555556,28.54070382539683
77.15609697727272,28.540703875000002
77.15613995238095,28.540729571428574
77.15611788461538,28.54073058974359
77.185335,28.540771000000003
77.15612947619046,28.54081209523809
77.15611656818183,28.54082472727273
77.1560789495896,28.540826451231197
77.15617329213485,28.540827191011232
77.15613977528089,28.540849213483142
77.15623789534882,28.540919511627912
77.15614997222222,28.54093958333333
77.15642885714286,28.54110614285715
77.15652631460675,28.541300134831467
77.15644799999998,28.541324999999997
77.15655411111109,28.541350412698417
77.15651577777777,28.541366444444442
77.15657919047621,28.541390809523808
77.15653009459459,28.541395675675677
77.15654040476191,28.541403142857146
77.15653306342494,28.54141470758457
77.15658131309523,28.54141684047619
77.15666999999999,28.541422
77.15653754787962,28.54142511627907
77.15655866666665,28.54143066666667
77.15655261111111,28.541432777777782
77.15657071842105,28.541435617543858
77.1565522474359,28.541438488461537
77.15656655555554,28.541440111111108
77.15655160317459,28.541449123015877
77.156593,28.541484999999998
77.15649400000001,28.541487
77.1565764864865,28.54166305405405
77.1566840952381,28.541689285714284
77.20616899999997,28.543507
77.20614295000001,28.54352555
77.20615161627904,28.54352845348837
77.20593564864865,28.543539216216217
77.20620429069767,28.543549034883725
77.206199,28.543554363636364
77.2062632413793,28.54355624137931
77.20626041893144,28.543573820965648
77.205979,28.543579666666666
77.20615855220657,28.54380211138469
77.2060376573929,28.543832802246605
77.2061102625,28.5438501125
